Date,#whiplash,#birdman,#boyhood,#americansniper,#selma
2015-02-22 19:20:40,13,32,23,13,7
2015-02-22 19:20:45,13,31,24,13,7
2015-02-22 19:20:50,13,31,24,13,7
2015-02-22 19:20:55,13,31,24,13,7
2015-02-22 19:21:00,13,31,25,13,7
2015-02-22 19:21:05,13,31,25,13,7
2015-02-22 19:21:10,13,31,25,14,7
2015-02-22 19:21:15,13,32,24,14,7
2015-02-22 19:21:20,13,32,24,14,7
2015-02-22 19:21:25,12,32,24,14,7
2015-02-22 19:21:30,12,31,24,14,7
2015-02-22 19:21:35,12,31,24,15,7
2015-02-22 19:21:40,12,31,24,15,7
2015-02-22 19:21:45,12,31,24,14,7
2015-02-22 19:21:50,12,31,24,14,7
2015-02-22 19:21:55,12,32,24,14,7
2015-02-22 19:22:00,12,33,24,14,7
2015-02-22 19:22:05,12,34,24,13,7
2015-02-22 19:22:10,12,34,24,13,7
2015-02-22 19:22:15,12,33,24,13,7
2015-02-22 19:22:20,12,32,24,13,8
2015-02-22 19:22:25,12,32,24,13,8
2015-02-22 19:22:30,12,32,24,14,8
2015-02-22 19:22:35,12,33,24,14,8
2015-02-22 19:22:40,13,33,24,14,8
2015-02-22 19:22:45,13,31,25,14,8
2015-02-22 19:22:50,13,31,25,14,8
2015-02-22 19:22:55,13,31,25,13,8
2015-02-22 19:23:00,13,31,24,12,8
2015-02-22 19:23:05,14,31,25,13,8
2015-02-22 19:23:10,15,32,25,12,8
2015-02-22 19:23:15,15,32,25,12,8
2015-02-22 19:23:20,15,32,25,12,8
2015-02-22 19:23:25,13,30,23,12,8
2015-02-22 19:23:30,13,30,23,12,8
2015-02-22 19:23:35,14,30,24,13,8
2015-02-22 19:23:40,14,29,25,13,8
2015-02-22 19:23:45,14,29,26,13,8
2015-02-22 19:23:50,14,29,26,13,8
2015-02-22 19:23:55,14,29,26,13,8
2015-02-22 19:24:00,14,29,26,13,8
2015-02-22 19:24:05,14,30,26,13,8
2015-02-22 19:24:10,14,30,26,13,8
2015-02-22 19:24:15,14,30,26,13,8
2015-02-22 19:24:20,16,30,27,13,8
2015-02-22 19:24:25,16,29,26,13,8
2015-02-22 19:24:30,16,29,26,13,8
2015-02-22 19:24:35,16,29,26,13,8
2015-02-22 19:24:40,16,29,26,13,8
2015-02-22 19:24:45,15,28,25,13,8
2015-02-22 19:24:50,15,30,26,13,8
2015-02-22 19:24:55,15,30,26,13,8
2015-02-22 19:25:00,15,31,26,13,8
2015-02-22 19:25:05,15,31,27,13,8
2015-02-22 19:25:10,15,32,26,13,8
2015-02-22 19:25:15,15,32,26,13,8
2015-02-22 19:25:20,15,30,25,13,8
2015-02-22 19:25:25,14,29,25,13,8
2015-02-22 19:25:30,14,29,25,13,8
2015-02-22 19:25:35,14,28,24,13,8
2015-02-22 19:25:40,14,28,24,13,8
2015-02-22 19:25:45,14,29,24,13,8
2015-02-22 19:25:50,14,29,23,13,8
2015-02-22 19:25:55,14,29,23,13,8
2015-02-22 19:26:00,15,30,24,13,8
2015-02-22 19:26:05,15,30,24,12,8
2015-02-22 19:26:10,15,30,24,12,8
2015-02-22 19:26:15,15,29,24,12,8
2015-02-22 19:26:20,15,29,24,13,8
2015-02-22 19:26:25,15,29,24,12,8
2015-02-22 19:26:30,15,29,24,12,8
2015-02-22 19:26:35,15,30,24,12,8
2015-02-22 19:26:40,16,30,23,12,8
2015-02-22 19:26:45,16,30,22,12,8
2015-02-22 19:26:50,16,30,22,12,8
2015-02-22 19:26:55,16,30,22,12,7
2015-02-22 19:27:00,16,30,22,11,7
2015-02-22 19:27:05,16,30,23,11,7
2015-02-22 19:27:10,16,30,24,11,7
2015-02-22 19:27:15,16,30,24,11,7
2015-02-22 19:27:20,16,30,24,11,7
2015-02-22 19:27:25,16,29,24,10,7
2015-02-22 19:27:30,15,28,25,9,6
2015-02-22 19:27:35,15,28,25,9,6
2015-02-22 19:27:40,15,28,25,9,6
2015-02-22 19:27:45,15,27,25,9,6
2015-02-22 19:27:50,15,27,25,9,6
2015-02-22 19:27:55,15,27,24,9,6
2015-02-22 19:28:00,15,27,24,9,6
2015-02-22 19:28:05,15,27,24,9,6
2015-02-22 19:28:10,15,27,24,9,5
2015-02-22 19:28:15,15,27,25,9,5
2015-02-22 19:28:20,16,28,26,9,4
2015-02-22 19:28:25,16,28,27,9,4
2015-02-22 19:28:30,16,28,27,9,4
2015-02-22 19:28:35,16,27,26,10,4
2015-02-22 19:28:40,15,27,25,9,4
2015-02-22 19:28:45,15,25,25,9,4
2015-02-22 19:28:50,15,25,25,9,4
2015-02-22 19:28:55,15,24,25,9,3
2015-02-22 19:29:00,15,23,26,9,3
2015-02-22 19:29:05,15,23,27,9,3
2015-02-22 19:29:10,15,24,27,9,3
2015-02-22 19:29:15,16,25,27,9,3
2015-02-22 19:29:20,16,25,27,9,3
2015-02-22 19:29:25,16,26,28,8,3
2015-02-22 19:29:30,15,26,27,7,2
2015-02-22 19:29:35,15,26,27,7,2
2015-02-22 19:29:40,15,27,27,7,2
2015-02-22 19:29:45,16,28,28,8,2
2015-02-22 19:29:50,15,29,26,8,2
2015-02-22 19:29:55,15,28,27,8,2
2015-02-22 19:30:00,15,29,27,9,2
2015-02-22 19:30:05,15,29,27,9,3
2015-02-22 19:30:10,15,30,27,9,3
2015-02-22 19:30:15,15,29,26,9,3
2015-02-22 19:30:20,15,29,26,9,3
2015-02-22 19:30:25,15,28,26,9,3
2015-02-22 19:30:30,15,29,27,9,3
2015-02-22 19:30:35,15,29,27,9,3
2015-02-22 19:30:40,15,29,26,10,3
2015-02-22 19:30:45,15,29,25,11,3
2015-02-22 19:30:50,15,30,25,11,3
2015-02-22 19:30:55,15,30,25,11,3
2015-02-22 19:31:00,15,30,24,11,3
2015-02-22 19:31:05,15,31,24,11,3
2015-02-22 19:31:10,15,31,24,10,3
2015-02-22 19:31:15,15,30,24,10,3
2015-02-22 19:31:20,15,30,24,10,3
2015-02-22 19:31:25,15,30,24,10,3
2015-02-22 19:31:30,15,30,24,10,3
2015-02-22 19:31:35,15,30,24,10,3
2015-02-22 19:31:40,15,30,24,10,3
2015-02-22 19:31:45,15,30,24,10,2
2015-02-22 19:31:50,15,30,24,10,2
2015-02-22 19:31:55,15,29,24,10,2
2015-02-22 19:32:00,15,29,24,10,2
2015-02-22 19:32:05,15,28,24,10,2
2015-02-22 19:32:10,15,28,25,10,2
2015-02-22 19:32:15,15,28,26,10,2
2015-02-22 19:32:20,15,28,26,10,1
2015-02-22 19:32:25,15,28,26,10,1
2015-02-22 19:32:30,15,28,27,10,1
2015-02-22 19:32:35,15,29,26,10,1
2015-02-22 19:32:40,14,29,26,10,1
2015-02-22 19:32:45,14,29,26,10,2
2015-02-22 19:32:50,14,29,27,10,2
2015-02-22 19:32:55,15,29,27,10,2
2015-02-22 19:33:00,15,29,27,11,2
2015-02-22 19:33:05,14,30,26,10,2
2015-02-22 19:33:10,15,31,27,10,2
2015-02-22 19:33:15,15,31,28,10,2
2015-02-22 19:33:20,15,31,28,10,2
2015-02-22 19:33:25,16,32,28,10,2
2015-02-22 19:33:30,16,32,28,10,2
2015-02-22 19:33:35,15,32,27,9,2
2015-02-22 19:33:40,15,32,26,9,2
2015-02-22 19:33:45,15,33,25,9,2
2015-02-22 19:33:50,15,33,25,9,2
2015-02-22 19:33:55,15,33,25,9,2
2015-02-22 19:34:00,14,34,25,10,2
2015-02-22 19:34:05,14,33,26,10,2
2015-02-22 19:34:10,15,33,26,10,2
2015-02-22 19:34:15,15,33,26,10,2
2015-02-22 19:34:20,14,34,26,10,2
2015-02-22 19:34:25,14,34,26,10,2
2015-02-22 19:34:30,14,34,26,10,2
2015-02-22 19:34:35,15,35,26,10,2
2015-02-22 19:34:40,15,35,26,10,2
2015-02-22 19:34:45,15,35,26,10,2
2015-02-22 19:34:50,15,33,25,10,2
2015-02-22 19:34:55,15,33,25,10,2
2015-02-22 19:35:00,15,32,26,10,3
2015-02-22 19:35:05,15,31,25,11,3
2015-02-22 19:35:10,15,30,25,12,3
2015-02-22 19:35:15,16,30,25,12,3
2015-02-22 19:35:20,15,30,25,12,3
2015-02-22 19:35:25,15,31,25,12,3
2015-02-22 19:35:30,14,32,25,12,4
2015-02-22 19:35:35,14,32,25,12,4
2015-02-22 19:35:40,15,32,25,12,4
2015-02-22 19:35:45,15,31,25,12,4
2015-02-22 19:35:50,15,33,26,13,4
2015-02-22 19:35:55,15,34,28,13,4
2015-02-22 19:36:00,14,33,27,14,4
2015-02-22 19:36:05,14,33,28,14,4
2015-02-22 19:36:10,14,33,28,14,4
2015-02-22 19:36:15,14,33,28,15,4
2015-02-22 19:36:20,14,33,29,14,4
2015-02-22 19:36:25,14,33,29,14,4
2015-02-22 19:36:30,14,34,30,14,4
2015-02-22 19:36:35,14,34,30,14,4
2015-02-22 19:36:40,13,34,30,14,4
2015-02-22 19:36:45,13,34,30,14,4
2015-02-22 19:36:50,13,34,31,14,4
2015-02-22 19:36:55,13,34,32,14,4
2015-02-22 19:37:00,14,33,32,14,4
2015-02-22 19:37:05,14,34,32,15,4
2015-02-22 19:37:10,13,34,31,15,4
2015-02-22 19:37:15,13,34,31,15,4
2015-02-22 19:37:20,13,34,31,15,5
2015-02-22 19:37:25,13,34,31,15,5
2015-02-22 19:37:30,13,34,30,15,5
2015-02-22 19:37:35,14,37,30,15,5
2015-02-22 19:37:40,14,37,30,15,5
2015-02-22 19:37:45,14,39,31,16,5
2015-02-22 19:37:50,15,39,31,16,5
2015-02-22 19:37:55,15,39,31,16,6
2015-02-22 19:38:00,15,39,31,16,7
2015-02-22 19:38:05,15,39,31,16,8
2015-02-22 19:38:10,15,39,31,16,8
2015-02-22 19:38:15,16,39,30,16,8
2015-02-22 19:38:20,15,38,30,18,8
2015-02-22 19:38:25,15,38,29,18,8
2015-02-22 19:38:30,15,39,30,18,8
2015-02-22 19:38:35,15,40,31,17,8
2015-02-22 19:38:40,15,40,31,18,8
2015-02-22 19:38:45,15,40,31,18,8
2015-02-22 19:38:50,16,41,31,18,8
2015-02-22 19:38:55,16,41,33,18,8
2015-02-22 19:39:00,16,42,32,18,8
2015-02-22 19:39:05,16,42,31,18,9
2015-02-22 19:39:10,16,41,31,18,9
2015-02-22 19:39:15,15,41,31,18,9
2015-02-22 19:39:20,15,42,31,18,10
2015-02-22 19:39:25,15,41,30,18,10
2015-02-22 19:39:30,15,41,30,18,10
2015-02-22 19:39:35,15,41,30,18,10
2015-02-22 19:39:40,15,40,29,18,10
2015-02-22 19:39:45,14,40,28,17,10
2015-02-22 19:39:50,14,40,29,18,11
2015-02-22 19:39:55,15,41,28,18,11
2015-02-22 19:40:00,15,40,28,17,11
2015-02-22 19:40:05,16,43,28,17,11
2015-02-22 19:40:10,16,42,28,18,11
2015-02-22 19:40:15,16,42,28,18,11
2015-02-22 19:40:20,16,42,28,18,11
2015-02-22 19:40:25,16,42,28,18,11
2015-02-22 19:40:30,16,41,27,18,12
2015-02-22 19:40:35,17,41,27,18,12
2015-02-22 19:40:40,17,42,27,17,12
2015-02-22 19:40:45,17,42,27,16,12
2015-02-22 19:40:50,17,41,27,16,12
2015-02-22 19:40:55,18,41,27,16,12
2015-02-22 19:41:00,18,41,27,16,12
2015-02-22 19:41:05,19,42,27,16,12
2015-02-22 19:41:10,19,42,27,16,12
2015-02-22 19:41:15,19,42,27,16,12
2015-02-22 19:41:20,19,42,27,16,12
2015-02-22 19:41:25,19,42,28,16,12
2015-02-22 19:41:30,19,43,29,16,12
2015-02-22 19:41:35,19,43,29,15,12
2015-02-22 19:41:40,19,43,29,15,12
2015-02-22 19:41:45,19,43,29,15,12
2015-02-22 19:41:50,19,43,29,15,12
2015-02-22 19:41:55,19,44,29,15,12
2015-02-22 19:42:00,19,43,29,15,12
2015-02-22 19:42:05,19,45,29,16,12
2015-02-22 19:42:10,20,45,28,17,12
2015-02-22 19:42:15,20,45,27,17,12
2015-02-22 19:42:20,20,45,27,17,12
2015-02-22 19:42:25,20,45,29,17,12
2015-02-22 19:42:30,20,46,28,16,12
2015-02-22 19:42:35,20,44,28,16,12
2015-02-22 19:42:40,20,45,28,16,12
2015-02-22 19:42:45,20,46,27,16,11
2015-02-22 19:42:50,20,46,26,16,11
2015-02-22 19:42:55,20,48,29,16,11
2015-02-22 19:43:00,22,48,29,16,11
2015-02-22 19:43:05,22,49,30,16,11
2015-02-22 19:43:10,21,48,29,16,11
2015-02-22 19:43:15,21,48,28,16,11
2015-02-22 19:43:20,21,48,29,16,11
2015-02-22 19:43:25,21,48,29,16,11
2015-02-22 19:43:30,21,48,30,16,11
2015-02-22 19:43:35,21,48,30,16,11
2015-02-22 19:43:40,21,50,31,16,11
2015-02-22 19:43:45,21,49,31,16,11
2015-02-22 19:43:50,21,49,31,16,11
2015-02-22 19:43:55,22,52,32,18,12
2015-02-22 19:44:00,22,52,32,17,12
2015-02-22 19:44:05,22,54,33,17,12
2015-02-22 19:44:10,21,54,33,18,12
2015-02-22 19:44:15,21,54,33,18,12
2015-02-22 19:44:20,20,53,33,18,12
2015-02-22 19:44:25,20,53,34,18,12
2015-02-22 19:44:30,20,53,34,18,12
2015-02-22 19:44:35,19,52,34,18,12
2015-02-22 19:44:40,19,52,35,18,12
2015-02-22 19:44:45,19,53,35,19,12
2015-02-22 19:44:50,19,54,35,21,12
2015-02-22 19:44:55,19,55,35,22,12
2015-02-22 19:45:00,19,55,35,22,11
2015-02-22 19:45:05,19,55,36,21,11
2015-02-22 19:45:10,19,55,37,21,11
2015-02-22 19:45:15,19,55,37,21,11
2015-02-22 19:45:20,19,55,37,21,11
2015-02-22 19:45:25,20,54,37,21,11
2015-02-22 19:45:30,20,56,38,21,10
2015-02-22 19:45:35,21,59,38,22,10
2015-02-22 19:45:40,20,59,38,22,10
2015-02-22 19:45:45,20,59,38,22,10
2015-02-22 19:45:50,20,57,37,21,10
2015-02-22 19:45:55,20,57,36,21,10
2015-02-22 19:46:00,21,57,36,20,11
2015-02-22 19:46:05,21,58,36,20,11
2015-02-22 19:46:10,21,58,36,20,11
2015-02-22 19:46:15,21,58,37,19,11
2015-02-22 19:46:20,21,58,36,19,11
2015-02-22 19:46:25,21,58,37,22,12
2015-02-22 19:46:30,25,57,36,22,12
2015-02-22 19:46:35,25,56,36,22,12
2015-02-22 19:46:40,25,56,36,23,12
2015-02-22 19:46:45,27,56,39,23,12
2015-02-22 19:46:50,32,56,38,23,12
2015-02-22 19:46:55,32,56,37,23,12
2015-02-22 19:47:00,31,58,38,23,12
2015-02-22 19:47:05,31,58,38,22,12
2015-02-22 19:47:10,32,59,39,22,12
2015-02-22 19:47:15,32,61,39,22,12
2015-02-22 19:47:20,32,62,42,22,11
2015-02-22 19:47:25,32,62,42,22,11
2015-02-22 19:47:30,32,62,42,22,11
2015-02-22 19:47:35,31,59,42,22,11
2015-02-22 19:47:40,31,59,42,23,11
2015-02-22 19:47:45,32,57,41,23,11
2015-02-22 19:47:50,31,57,41,23,11
2015-02-22 19:47:55,31,57,42,23,10
2015-02-22 19:48:00,31,58,42,23,9
2015-02-22 19:48:05,31,58,42,23,9
2015-02-22 19:48:10,31,58,43,23,9
2015-02-22 19:48:15,30,59,44,23,9
2015-02-22 19:48:20,30,59,43,21,9
2015-02-22 19:48:25,30,59,43,21,9
2015-02-22 19:48:30,30,58,43,21,9
2015-02-22 19:48:35,30,58,42,21,9
2015-02-22 19:48:40,30,58,42,20,9
2015-02-22 19:48:45,33,57,42,20,9
2015-02-22 19:48:50,32,56,42,20,9
2015-02-22 19:48:55,32,56,40,20,9
2015-02-22 19:49:00,32,55,40,20,9
2015-02-22 19:49:05,32,55,40,20,8
2015-02-22 19:49:10,32,55,40,20,8
2015-02-22 19:49:15,32,54,39,20,8
2015-02-22 19:49:20,32,53,39,20,7
2015-02-22 19:49:25,32,53,39,20,7
2015-02-22 19:49:30,32,52,39,20,7
2015-02-22 19:49:35,32,52,39,20,7
2015-02-22 19:49:40,32,53,40,21,7
2015-02-22 19:49:45,32,52,40,21,7
2015-02-22 19:49:50,32,51,40,21,6
2015-02-22 19:49:55,31,51,40,21,6
2015-02-22 19:50:00,31,51,40,21,7
2015-02-22 19:50:05,30,48,40,21,6
2015-02-22 19:50:10,30,48,40,21,6
2015-02-22 19:50:15,30,48,40,21,6
2015-02-22 19:50:20,30,50,41,21,6
2015-02-22 19:50:25,30,50,41,21,6
2015-02-22 19:50:30,30,50,41,21,5
2015-02-22 19:50:35,29,50,41,21,5
2015-02-22 19:50:40,29,51,43,21,5
2015-02-22 19:50:45,29,51,43,21,5
2015-02-22 19:50:50,29,52,43,22,5
2015-02-22 19:50:55,28,53,43,22,5
2015-02-22 19:51:00,28,53,43,22,5
2015-02-22 19:51:05,27,53,43,22,5
2015-02-22 19:51:10,27,54,43,23,5
2015-02-22 19:51:15,27,54,43,23,5
2015-02-22 19:51:20,27,55,45,23,5
2015-02-22 19:51:25,27,56,44,23,5
2015-02-22 19:51:30,27,56,43,23,5
2015-02-22 19:51:35,27,56,43,23,5
2015-02-22 19:51:40,27,56,43,23,5
2015-02-22 19:51:45,27,57,43,23,5
2015-02-22 19:51:50,27,57,43,23,5
2015-02-22 19:51:55,27,57,43,23,5
2015-02-22 19:52:00,28,57,43,23,5
2015-02-22 19:52:05,28,55,43,22,5
2015-02-22 19:52:10,27,54,43,21,5
2015-02-22 19:52:15,27,54,44,21,5
2015-02-22 19:52:20,27,54,44,21,5
2015-02-22 19:52:25,28,54,42,21,5
2015-02-22 19:52:30,28,53,43,21,5
2015-02-22 19:52:35,28,53,44,21,5
2015-02-22 19:52:40,28,54,44,21,5
2015-02-22 19:52:45,28,53,44,21,5
2015-02-22 19:52:50,28,53,44,21,5
2015-02-22 19:52:55,28,52,41,21,5
2015-02-22 19:53:00,26,52,41,20,5
2015-02-22 19:53:05,26,50,40,20,5
2015-02-22 19:53:10,25,49,40,20,5
2015-02-22 19:53:15,25,49,40,20,5
2015-02-22 19:53:20,25,49,39,20,5
2015-02-22 19:53:25,24,48,40,20,5
2015-02-22 19:53:30,24,48,39,20,6
2015-02-22 19:53:35,24,48,39,20,6
2015-02-22 19:53:40,24,46,39,20,6
2015-02-22 19:53:45,24,46,39,20,6
2015-02-22 19:53:50,24,46,39,20,6
2015-02-22 19:53:55,24,43,38,19,5
2015-02-22 19:54:00,24,42,38,19,5
2015-02-22 19:54:05,24,40,36,19,5
2015-02-22 19:54:10,24,42,37,18,5
2015-02-22 19:54:15,24,43,37,18,5
2015-02-22 19:54:20,24,44,36,18,5
2015-02-22 19:54:25,24,44,35,18,5
2015-02-22 19:54:30,24,44,35,18,5
2015-02-22 19:54:35,24,44,35,18,5
2015-02-22 19:54:40,24,44,34,18,5
2015-02-22 19:54:45,24,43,34,17,5
2015-02-22 19:54:50,24,42,34,15,5
2015-02-22 19:54:55,24,41,34,14,5
2015-02-22 19:55:00,24,41,34,15,5
2015-02-22 19:55:05,24,41,33,15,5
2015-02-22 19:55:10,24,41,32,14,5
2015-02-22 19:55:15,23,42,32,14,5
2015-02-22 19:55:20,24,43,33,14,5
2015-02-22 19:55:25,23,44,33,14,5
2015-02-22 19:55:30,23,42,32,14,5
2015-02-22 19:55:35,22,39,32,13,5
2015-02-22 19:55:40,23,39,32,13,5
2015-02-22 19:55:45,23,39,32,13,5
2015-02-22 19:55:50,24,39,32,13,5
2015-02-22 19:55:55,24,38,31,13,5
2015-02-22 19:56:00,23,38,31,14,4
2015-02-22 19:56:05,23,37,30,14,4
2015-02-22 19:56:10,23,38,30,15,4
2015-02-22 19:56:15,23,38,29,15,4
2015-02-22 19:56:20,23,38,29,15,4
2015-02-22 19:56:25,24,38,29,12,3
2015-02-22 19:56:30,20,38,29,13,4
2015-02-22 19:56:35,20,38,29,14,4
2015-02-22 19:56:40,20,38,30,13,4
2015-02-22 19:56:45,18,38,27,13,4
2015-02-22 19:56:50,13,40,27,14,4
2015-02-22 19:56:55,13,40,27,14,4
2015-02-22 19:57:00,13,39,26,14,4
2015-02-22 19:57:05,14,38,25,14,4
2015-02-22 19:57:10,13,37,24,14,4
2015-02-22 19:57:15,13,36,24,15,4
2015-02-22 19:57:20,13,36,22,15,4
2015-02-22 19:57:25,13,36,22,15,4
2015-02-22 19:57:30,13,36,22,15,4
2015-02-22 19:57:35,13,36,22,15,4
2015-02-22 19:57:40,13,36,22,14,4
2015-02-22 19:57:45,13,37,23,13,4
2015-02-22 19:57:50,13,40,23,14,4
2015-02-22 19:57:55,13,41,22,14,4
2015-02-22 19:58:00,13,40,22,14,5
2015-02-22 19:58:05,13,40,22,14,4
2015-02-22 19:58:10,13,40,22,14,5
2015-02-22 19:58:15,13,39,21,14,5
2015-02-22 19:58:20,13,39,21,14,5
2015-02-22 19:58:25,13,39,21,14,6
2015-02-22 19:58:30,13,39,20,14,6
2015-02-22 19:58:35,13,38,20,14,6
2015-02-22 19:58:40,13,38,20,14,6
2015-02-22 19:58:45,10,38,20,14,6
2015-02-22 19:58:50,10,38,20,14,6
2015-02-22 19:58:55,10,38,20,14,6
2015-02-22 19:59:00,10,39,20,14,6
2015-02-22 19:59:05,11,40,21,14,6
2015-02-22 19:59:10,11,40,21,14,6
2015-02-22 19:59:15,11,42,22,16,6
2015-02-22 19:59:20,11,42,22,16,6
2015-02-22 19:59:25,12,42,22,16,6
2015-02-22 19:59:30,12,42,22,16,6
2015-02-22 19:59:35,12,42,23,16,6
2015-02-22 19:59:40,12,42,22,15,6
2015-02-22 19:59:45,12,42,22,15,6
2015-02-22 19:59:50,13,43,21,14,6
2015-02-22 19:59:55,13,42,21,14,6
2015-02-22 20:00:00,13,42,21,14,5
2015-02-22 20:00:05,13,42,21,14,5
2015-02-22 20:00:10,14,42,22,13,5
2015-02-22 20:00:15,16,43,23,13,5
2015-02-22 20:00:20,16,43,22,13,7
2015-02-22 20:00:25,17,44,23,13,7
2015-02-22 20:00:30,19,44,23,14,7
2015-02-22 20:00:35,19,44,23,14,7
2015-02-22 20:00:40,20,43,23,14,7
2015-02-22 20:00:45,20,43,23,14,7
2015-02-22 20:00:50,20,44,23,13,7
2015-02-22 20:00:55,20,43,23,13,8
2015-02-22 20:01:00,20,43,23,13,8
2015-02-22 20:01:05,20,41,23,13,8
2015-02-22 20:01:10,20,42,23,12,8
2015-02-22 20:01:15,20,43,24,12,8
2015-02-22 20:01:20,20,44,23,12,8
2015-02-22 20:01:25,20,44,24,12,9
2015-02-22 20:01:30,20,45,24,12,9
2015-02-22 20:01:35,20,45,24,12,9
2015-02-22 20:01:40,20,45,24,12,9
2015-02-22 20:01:45,20,44,24,12,9
2015-02-22 20:01:50,20,44,24,12,9
2015-02-22 20:01:55,20,44,25,12,10
2015-02-22 20:02:00,20,44,25,12,10
2015-02-22 20:02:05,21,45,25,12,10
2015-02-22 20:02:10,21,45,25,12,11
2015-02-22 20:02:15,21,45,24,12,11
2015-02-22 20:02:20,21,45,24,12,11
2015-02-22 20:02:25,20,45,24,12,11
2015-02-22 20:02:30,20,45,23,12,11
2015-02-22 20:02:35,20,46,23,12,11
2015-02-22 20:02:40,20,45,23,12,11
2015-02-22 20:02:45,20,45,23,12,11
2015-02-22 20:02:50,20,45,23,12,11
2015-02-22 20:02:55,19,44,24,12,11
2015-02-22 20:03:00,21,45,24,12,11
2015-02-22 20:03:05,21,45,24,12,11
2015-02-22 20:03:10,21,45,24,12,11
2015-02-22 20:03:15,21,45,25,12,11
2015-02-22 20:03:20,21,45,25,12,11
2015-02-22 20:03:25,21,45,24,12,11
2015-02-22 20:03:30,21,46,26,12,10
2015-02-22 20:03:35,21,47,27,12,10
2015-02-22 20:03:40,21,47,26,12,10
2015-02-22 20:03:45,21,47,26,12,11
2015-02-22 20:03:50,21,48,27,12,11
2015-02-22 20:03:55,20,48,27,11,11
2015-02-22 20:04:00,20,48,27,11,11
2015-02-22 20:04:05,20,48,28,11,11
2015-02-22 20:04:10,20,47,27,11,11
2015-02-22 20:04:15,20,46,27,11,11
2015-02-22 20:04:20,20,47,28,11,11
2015-02-22 20:04:25,20,47,29,11,11
2015-02-22 20:04:30,20,48,29,11,11
2015-02-22 20:04:35,21,48,29,12,11
2015-02-22 20:04:40,21,49,29,12,11
2015-02-22 20:04:45,21,49,29,12,11
2015-02-22 20:04:50,21,49,29,12,11
2015-02-22 20:04:55,21,49,29,12,11
2015-02-22 20:05:00,21,49,28,11,11
2015-02-22 20:05:05,21,49,28,11,11
2015-02-22 20:05:10,21,50,28,11,11
2015-02-22 20:05:15,21,51,28,12,11
2015-02-22 20:05:20,20,50,28,12,11
2015-02-22 20:05:25,20,49,28,12,11
2015-02-22 20:05:30,20,48,28,13,11
2015-02-22 20:05:35,20,48,28,13,11
2015-02-22 20:05:40,19,49,28,13,11
2015-02-22 20:05:45,19,49,28,13,11
2015-02-22 20:05:50,18,49,28,14,11
2015-02-22 20:05:55,18,50,30,14,11
2015-02-22 20:06:00,18,50,30,13,11
2015-02-22 20:06:05,18,50,30,14,11
2015-02-22 20:06:10,18,49,30,13,11
2015-02-22 20:06:15,18,49,30,13,11
2015-02-22 20:06:20,18,50,30,13,11
2015-02-22 20:06:25,17,50,29,13,11
2015-02-22 20:06:30,17,50,30,12,10
2015-02-22 20:06:35,17,50,30,11,10
2015-02-22 20:06:40,17,50,29,11,10
2015-02-22 20:06:45,17,50,29,11,10
2015-02-22 20:06:50,17,48,29,10,10
2015-02-22 20:06:55,17,49,29,10,10
2015-02-22 20:07:00,17,49,30,10,10
2015-02-22 20:07:05,17,49,30,10,10
2015-02-22 20:07:10,18,51,31,11,10
2015-02-22 20:07:15,18,51,31,10,10
2015-02-22 20:07:20,18,52,30,10,10
2015-02-22 20:07:25,18,52,31,10,10
2015-02-22 20:07:30,18,53,31,10,10
2015-02-22 20:07:35,18,53,32,10,10
2015-02-22 20:07:40,18,54,32,10,10
2015-02-22 20:07:45,17,53,31,11,10
2015-02-22 20:07:50,17,50,31,11,10
2015-02-22 20:07:55,17,49,31,11,10
2015-02-22 20:08:00,17,49,31,11,9
2015-02-22 20:08:05,17,49,31,13,9
2015-02-22 20:08:10,17,49,30,14,8
2015-02-22 20:08:15,17,49,30,14,8
2015-02-22 20:08:20,17,49,30,14,8
2015-02-22 20:08:25,17,49,30,14,7
2015-02-22 20:08:30,17,49,30,14,7
2015-02-22 20:08:35,17,50,30,14,7
2015-02-22 20:08:40,17,50,30,14,7
2015-02-22 20:08:45,17,50,30,14,7
2015-02-22 20:08:50,17,52,31,14,7
2015-02-22 20:08:55,17,52,31,14,7
2015-02-22 20:09:00,17,52,31,14,7
2015-02-22 20:09:05,16,51,30,15,7
2015-02-22 20:09:10,16,52,30,15,7
2015-02-22 20:09:15,18,50,30,13,7
2015-02-22 20:09:20,18,50,31,13,7
2015-02-22 20:09:25,17,51,31,13,7
2015-02-22 20:09:30,18,51,32,13,7
2015-02-22 20:09:35,18,51,32,13,7
2015-02-22 20:09:40,18,50,32,13,7
2015-02-22 20:09:45,18,50,33,13,8
2015-02-22 20:09:50,17,49,33,13,8
2015-02-22 20:09:55,17,49,33,13,8
2015-02-22 20:10:00,17,49,33,13,8
2015-02-22 20:10:05,17,49,34,13,8
2015-02-22 20:10:10,16,49,33,13,8
2015-02-22 20:10:15,14,49,33,13,8
2015-02-22 20:10:20,14,48,34,13,6
2015-02-22 20:10:25,14,48,33,13,6
2015-02-22 20:10:30,12,48,33,12,6
2015-02-22 20:10:35,12,48,35,12,6
2015-02-22 20:10:40,11,47,33,12,6
2015-02-22 20:10:45,11,47,33,12,6
2015-02-22 20:10:50,12,47,34,12,6
2015-02-22 20:10:55,12,47,34,12,5
2015-02-22 20:11:00,12,47,34,12,5
2015-02-22 20:11:05,12,47,34,12,5
2015-02-22 20:11:10,14,46,35,12,5
